Category,Num_Endorsements,Issued_year,Issue_duration
LIMOUSINE SERVICE COMPANY,1,2007,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2006,39.02759526938239
LIMOUSINE SERVICE COMPANY,1,2008,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2006,39.060446780551906
LIMOUSINE SERVICE COMPANY,1,2006,44.908015768725356
LIMOUSINE SERVICE COMPANY,1,2005,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2007,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2006,49.67148488830486
LIMOUSINE SERVICE COMPANY,1,2006,48.19316688567674
LIMOUSINE SERVICE COMPANY,1,2006,39.02759526938239
LIMOUSINE SERVICE COMPANY,1,2006,39.02759526938239
LIMOUSINE SERVICE COMPANY,1,2006,47.96320630749014
LIMOUSINE SERVICE COMPANY,1,2008,19.349540078843624
LIMOUSINE SERVICE COMPANY,1,2006,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2006,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2008,27.003942181340342
LIMOUSINE SERVICE COMPANY,1,2006,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2006,56.07752956636005
LIMOUSINE SERVICE COMPANY,1,2005,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2006,52.233902759526934
LIMOUSINE SERVICE COMPANY,1,2008,27.003942181340342
LIMOUSINE SERVICE COMPANY,1,2007,48.71879106438896
LIMOUSINE SERVICE COMPANY,1,2005,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2007,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2007,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2006,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2006,63.66622864651774
LIMOUSINE SERVICE COMPANY,1,2009,18.758212877792378
LIMOUSINE SERVICE COMPANY,1,2006,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2006,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2010,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2010,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2006,61.10381077529566
LIMOUSINE SERVICE COMPANY,1,2006,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2008,36.596583442838366
LIMOUSINE SERVICE COMPANY,1,2006,66.4257555847569
LIMOUSINE SERVICE COMPANY,1,2010,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2006,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2007,59.00131406044678
LIMOUSINE SERVICE COMPANY,1,2009,27.003942181340342
LIMOUSINE SERVICE COMPANY,1,2005,75.36136662286465
LIMOUSINE SERVICE COMPANY,1,2006,71.81340341655716
LIMOUSINE SERVICE COMPANY,1,2006,75
LIMOUSINE SERVICE COMPANY,1,2006,73.85019710906701
LIMOUSINE SERVICE COMPANY,1,2011,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2009,38.99474375821288
LIMOUSINE SERVICE COMPANY,1,2007,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2010,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2009,39.02759526938239
LIMOUSINE SERVICE COMPANY,1,2005,81.11038107752957
LIMOUSINE SERVICE COMPANY,1,2007,63.042049934296976
LIMOUSINE SERVICE COMPANY,1,2006,75.19710906701708
LIMOUSINE SERVICE COMPANY,1,2008,60.019710906701704
LIMOUSINE SERVICE COMPANY,1,2007,72.40473061760841
LIMOUSINE SERVICE COMPANY,1,2008,53.580814717477004
LIMOUSINE SERVICE COMPANY,1,2011,16.294349540078844
LIMOUSINE SERVICE COMPANY,1,2012,10.578186596583443
LIMOUSINE SERVICE COMPANY,1,2009,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2006,87.02365308804205
LIMOUSINE SERVICE COMPANY,1,2011,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2006,89.75032851511169
LIMOUSINE SERVICE COMPANY,1,2010,38.370565045992116
LIMOUSINE SERVICE COMPANY,1,2009,50.16425755584757
LIMOUSINE SERVICE COMPANY,1,2012,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2007,75.03285151116951
LIMOUSINE SERVICE COMPANY,1,2011,34.16557161629435
LIMOUSINE SERVICE COMPANY,1,2014,4.0078843626806835
LIMOUSINE SERVICE COMPANY,1,2008,77.56241787122207
LIMOUSINE SERVICE COMPANY,1,2005,111.33377135348225
LIMOUSINE SERVICE COMPANY,1,2014,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2013,25.427069645203677
LIMOUSINE SERVICE COMPANY,1,2014,19.842312746386334
LIMOUSINE SERVICE COMPANY,1,2006,122.99605781865965
LIMOUSINE SERVICE COMPANY,1,2012,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2007,111.03810775295663
LIMOUSINE SERVICE COMPANY,1,2014,27.365308804204993
LIMOUSINE SERVICE COMPANY,1,2010,75.03285151116951
LIMOUSINE SERVICE COMPANY,1,2014,29.566360052562416
LIMOUSINE SERVICE COMPANY,1,2015,15.045992115637318
LIMOUSINE SERVICE COMPANY,1,2006,123.02890932982916
LIMOUSINE SERVICE COMPANY,1,2015,15.045992115637318
LIMOUSINE SERVICE COMPANY,1,2014,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2012,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2010,85.77529566360052
LIMOUSINE SERVICE COMPANY,1,2014,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2012,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2014,37.680683311432325
LIMOUSINE SERVICE COMPANY,1,2016,15.045992115637318
LIMOUSINE SERVICE COMPANY,1,2016,14.750328515111695
LIMOUSINE SERVICE COMPANY,1,2006,138.69908015768723
LIMOUSINE SERVICE COMPANY,1,2016,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2005,145.9592641261498
LIMOUSINE SERVICE COMPANY,1,2014,39.02759526938239
LIMOUSINE SERVICE COMPANY,1,2011,73.75164257555848
LIMOUSINE SERVICE COMPANY,1,2013,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2008,120.89356110381077
LIMOUSINE SERVICE COMPANY,1,2015,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2013,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2016,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2016,27.036793692509853
LIMOUSINE SERVICE COMPANY,1,2015,39.02759526938239
LIMOUSINE SERVICE COMPANY,1,2014,50.85413929040735
LIMOUSINE SERVICE COMPANY,1,2014,50.65703022339027
LIMOUSINE SERVICE COMPANY,1,2007,135.0197109067017
LIMOUSINE SERVICE COMPANY,1,2006,145.6964520367937
LIMOUSINE SERVICE COMPANY,1,2013,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2006,154.10643889618922
LIMOUSINE SERVICE COMPANY,1,2012,75
LIMOUSINE SERVICE COMPANY,1,2013,61.793692509855454
LIMOUSINE SERVICE COMPANY,1,2017,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2010,99.01445466491458
LIMOUSINE SERVICE COMPANY,1,2006,145.82785808147173
LIMOUSINE SERVICE COMPANY,1,2014,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2009,111.00525624178712
LIMOUSINE SERVICE COMPANY,1,2017,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2016,27.003942181340342
LIMOUSINE SERVICE COMPANY,1,2014,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2017,27.003942181340342
LIMOUSINE SERVICE COMPANY,1,2006,159.0013140604468
LIMOUSINE SERVICE COMPANY,1,2016,38.272010512483575
LIMOUSINE SERVICE COMPANY,1,2006,159.0013140604468
LIMOUSINE SERVICE COMPANY,1,2014,63.00919842312746
LIMOUSINE SERVICE COMPANY,1,2018,13.731931668856767
LIMOUSINE SERVICE COMPANY,1,2015,51.01839684625492
LIMOUSINE SERVICE COMPANY,1,2012,86.99080157687253
LIMOUSINE SERVICE COMPANY,1,2018,13.830486202365309
LIMOUSINE SERVICE COMPANY,1,2009,122.99605781865965
LIMOUSINE SERVICE COMPANY,1,2006,159.0013140604468
LIMOUSINE SERVICE COMPANY,1,2006,158.70565045992115
LIMOUSINE SERVICE COMPANY,1,2006,166.75427069645204
LIMOUSINE SERVICE COMPANY,1,2014,61.662286465177395
LIMOUSINE SERVICE COMPANY,1,2018,15.013140604467806
LIMOUSINE SERVICE COMPANY,1,2012,86.99080157687253
LIMOUSINE SERVICE COMPANY,1,2016,38.99474375821288
LIMOUSINE SERVICE COMPANY,1,2006,164.22470433639947
LIMOUSINE SERVICE COMPANY,1,2019,11.366622864651774
LIMOUSINE SERVICE COMPANY,1,2014,78.71222076215506
LIMOUSINE SERVICE COMPANY,1,2019,18.69250985545335
LIMOUSINE SERVICE COMPANY,1,2006,168.85676741130092
LIMOUSINE SERVICE COMPANY,1,2007,163.60052562417872
LIMOUSINE SERVICE COMPANY,1,2006,175.16425755584757
LIMOUSINE SERVICE COMPANY,1,2018,31.373193166885674
LIMOUSINE SERVICE COMPANY,1,2008,148.5873850197109
LIMOUSINE SERVICE COMPANY,1,2011,115.04599211563732
LIMOUSINE SERVICE COMPANY,1,2013,91.29434954007884
LIMOUSINE SERVICE COMPANY,1,2006,174.93429697766098
LIMOUSINE SERVICE COMPANY,1,2006,174.34296977660972
LIMOUSINE SERVICE COMPANY,1,2006,174.7700394218134
LIMOUSINE SERVICE COMPANY,1,2006,174.8028909329829
LIMOUSINE SERVICE COMPANY,1,2006,173.39027595269383
LIMOUSINE SERVICE COMPANY,1,2006,173.52168199737187
LIMOUSINE SERVICE COMPANY,1,2006,173.09461235216818
LIMOUSINE SERVICE COMPANY,1,2006,171.78055190538765
LIMOUSINE SERVICE COMPANY,1,2006,171.55059132720103
LIMOUSINE SERVICE COMPANY,1,2007,163.04204993429698
LIMOUSINE SERVICE COMPANY,1,2007,161.6622864651774
LIMOUSINE SERVICE COMPANY,1,2007,159.0670170827858
LIMOUSINE SERVICE COMPANY,1,2016,53.745072273324574
LIMOUSINE SERVICE COMPANY,1,2017,40.86727989487516
LIMOUSINE SERVICE COMPANY,1,2018,29.566360052562416
LIMOUSINE SERVICE COMPANY,1,2019,17.279894875164256
LIMOUSINE SERVICE COMPANY,1,2006,169.87516425755584
LIMOUSINE SERVICE COMPANY,1,2006,171.02496714848883
LIMOUSINE SERVICE COMPANY,1,2011,111.03810775295663
LIMOUSINE SERVICE COMPANY,1,2013,87.02365308804205
LIMOUSINE SERVICE COMPANY,1,2005,181.66885676741128
LIMOUSINE SERVICE COMPANY,1,2006,171.02496714848883
LIMOUSINE SERVICE COMPANY,1,2006,171.02496714848883
LIMOUSINE SERVICE COMPANY,1,2012,97.73324572930355
LIMOUSINE SERVICE COMPANY,1,2005,183.01576872536137
LIMOUSINE SERVICE COMPANY,1,2006,171.02496714848883
LIMOUSINE SERVICE COMPANY,1,2006,179.9934296977661
LIMOUSINE SERVICE COMPANY,1,2006,174.01445466491458
LIMOUSINE SERVICE COMPANY,1,2007,161.23521681997372
LIMOUSINE SERVICE COMPANY,1,2019,17.04993429697766
LIMOUSINE SERVICE COMPANY,1,2018,28.97503285151117
LIMOUSINE SERVICE COMPANY,1,2020,16.98423127463863
LIMOUSINE SERVICE COMPANY,1,2008,160.9395532194481
LIMOUSINE SERVICE COMPANY,1,2019,28.97503285151117
LIMOUSINE SERVICE COMPANY,1,2010,145.9921156373193
LIMOUSINE SERVICE COMPANY,1,2005,196.9448094612352
LIMOUSINE SERVICE COMPANY,1,2005,196.9448094612352
LIMOUSINE SERVICE COMPANY,1,2005,197.04336399474374
LIMOUSINE SERVICE COMPANY,1,2012,122.96320630749014
LIMOUSINE SERVICE COMPANY,1,2014,99.0801576872536
LIMOUSINE SERVICE COMPANY,1,2012,122.96320630749014
LIMOUSINE SERVICE COMPANY,1,2006,194.97371879106439
LIMOUSINE SERVICE COMPANY,1,2022,14.947437582128778
LIMOUSINE SERVICE COMPANY,1,2006,NA
LIMOUSINE SERVICE COMPANY,1,2006,NA
LIMOUSINE SERVICE COMPANY,1,2006,NA
LIMOUSINE SERVICE COMPANY,1,2021,NA
LIMOUSINE SERVICE COMPANY,1,2021,NA
LIMOUSINE SERVICE COMPANY,1,2022,NA
LIMOUSINE SERVICE COMPANY,1,2022,NA
LIMOUSINE SERVICE COMPANY,1,2024,NA
TAXICAB OPERATOR,1,2019,0
TAXICAB OPERATOR,1,2020,8.114323258869907
TAXICAB OPERATOR,1,2020,12.155059132720105
TAXICAB OPERATOR,1,2019,17.017082785808146
TAXICAB OPERATOR,1,2019,16.78712220762155
TAXICAB OPERATOR,1,2019,16.68856767411301
TAXICAB OPERATOR,1,2019,17.082785808147175
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,17.41130091984231
TAXICAB OPERATOR,1,2019,18.232588699080157
TAXICAB OPERATOR,1,2020,17.279894875164256
TAXICAB OPERATOR,1,2020,17.641261498028907
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2019,18.922470433639948
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,16.98423127463863
TAXICAB OPERATOR,1,2020,17.04993429697766
TAXICAB OPERATOR,1,2020,16.95137976346912
TAXICAB OPERATOR,1,2020,27.201051248357423
TAXICAB OPERATOR,1,2019,NA
TAXICAB OPERATOR,1,2019,NA
TAXICAB OPERATOR,1,2019,NA
TAXICAB OPERATOR,1,2020,NA
TAXICAB OPERATOR,1,2020,NA
TAXICAB OPERATOR,1,2020,NA
TAXICAB OPERATOR,1,2022,NA
TAXICAB OPERATOR,1,2023,NA
TAXICAB OPERATOR,1,2023,NA
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,10.808147174770038
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,10.939553219448094
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,15.210249671484888
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,14.98028909329829
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,22.371879106438897
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,23.45597897503285
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,17.444152431011826
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,18.396846254927727
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,14.421813403416557
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,24.40867279894875
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,21.879106438896187
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,27.398160315374508
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,32.12877792378449
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,33.67279894875164
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,35.08541392904073
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,31.734559789750328
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,33.67279894875164
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,32.55584756898817
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,34.49408672798948
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,33.67279894875164
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,33.63994743758213
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,16.78712220762155
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,28.055190538764784
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,32.72010512483574
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,32.52299605781866
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,29.00788436268068
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,30.584756898817343
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,31.537450722733244
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,30.486202365308802
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,30.880420499342968
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,19.90801576872536
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,21.681997371879106
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,21.879106438896187
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,21.616294349540077
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,19.842312746386334
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,14.126149802890932
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,11.76084099868594
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,7.194480946123521
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,7.030223390275952
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,6.5374507227332455
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,7.35873850197109
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,35.21681997371879
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,26.248357424441522
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,10.545335085413928
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,11.990801576872535
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,24.014454664914584
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,24.014454664914584
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,36.00525624178712
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,24.014454664914584
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,11.990801576872535
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,37.844940867279895
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,44.875164257555845
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,42.47700394218134
PRIVATE PARKING ENFORCEMENT AGENCY,1,2003,34.98685939553219
PRIVATE PARKING ENFORCEMENT AGENCY,1,2004,18.166885676741128
PRIVATE PARKING ENFORCEMENT AGENCY,1,2002,47.99605781865966
